"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000143061",8.2696266482616,-1.92632704694366,1.07252199716744,-1.79607229691431,0.0724830196734057,0.26991072132609,"IGSF3"
"ENSG00000143067",221.324922225369,-0.702939687778055,0.242228133887923,-2.9019737571165,0.00370819603059399,0.031943715457977,"ZNF697"
"ENSG00000143079",1551.81846198973,0.331287203128082,0.281591190610145,1.17648283815362,0.23940198641534,0.550278997787325,"CTTNBP2NL"
"ENSG00000143093",1002.06560201903,-0.075031282372296,0.0918040643520137,-0.817298045591925,0.413758123403763,0.726159582570131,"STRIP1"
"ENSG00000143105",0,NA,NA,NA,NA,NA,"KCNA10"
"ENSG00000143106",1049.29398745129,0.440030360808127,0.124411193053416,3.53690331238284,0.000404847847219446,0.00534578647523017,"PSMA5"
"ENSG00000143107",0.244875598953481,0.17336571469788,3.5338115409304,0.0490591285612915,0.960872174846211,NA,"FNDC7"
"ENSG00000143110",7.27472313677034,0.282750252194992,0.577140125582836,0.489916122032672,0.624193254179368,0.864751495130224,"C1orf162"
"ENSG00000143119",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA,"CD53"
"ENSG00000143125",1.82010347134159,4.39782125697119,1.64048492564841,2.68080564972758,0.00734451577780262,NA,"PROK1"
"ENSG00000143126",66.3174897647659,0.075080869916364,0.439168898884377,0.170961263666649,0.864254224228072,0.965406396564789,"CELSR2"
"ENSG00000143127",254.825348705396,3.1123225950086,0.561388517116155,5.54397266797789,2.95685010078441e-08,1.30287726495659e-06,"ITGA10"
"ENSG00000143147",1312.7468949512,0.234420117504483,0.178389825643588,1.31408905557675,0.188816236750011,0.481638625797055,"GPR161"
"ENSG00000143149",2590.75260890013,0.0635786753653793,0.180207898946501,0.35280737269044,0.724232856159769,0.912696836359314,"ALDH9A1"
"ENSG00000143153",296.97053631057,0.621149504658459,0.769783450056487,0.80691459996039,0.419715686671515,0.731229823106234,"ATP1B1"
"ENSG00000143155",893.281405524958,0.0938073165458885,0.119503185831313,0.784977537572129,0.432466738693782,0.739774788174017,"TIPRL"
"ENSG00000143156",277.369910374156,-0.282573337152404,0.206091226003219,-1.37110804099923,0.170341278708,0.454434087000267,"NME7"
"ENSG00000143157",834.390489834586,0.247053691022809,0.134532468625132,1.83638710823936,0.0663004248564001,0.25479324563094,"POGK"
"ENSG00000143158",637.233017459816,-0.27147098374442,0.134904682016387,-2.01231699068417,0.0441865325057648,0.193346789683803,"MPC2"
"ENSG00000143162",3278.40398694754,0.0531398313038181,0.145937316839314,0.364127780712376,0.71576259273968,0.90858770580727,"CREG1"
"ENSG00000143164",2765.84879725903,0.290420974288346,0.123398964272348,2.35351225191301,0.0185969950031415,0.107164267515416,"DCAF6"
"ENSG00000143167",0.136165139327573,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA,"GPA33"
"ENSG00000143171",0.792544329459369,-2.00999830114715,2.76563377340245,-0.726776741185918,0.467362733447469,NA,"RXRG"
"ENSG00000143178",78.5317910896367,0.0655931930723667,0.264775481921608,0.24773137073087,0.804342257951265,0.944113015226259,"TBX19"
"ENSG00000143179",809.12338924524,0.30204553407565,0.20219613633818,1.49382445948654,0.135221506725565,0.396710596984177,"UCK2"
"ENSG00000143183",1361.0200243873,0.0419713217241629,0.152159123215508,0.275838351570399,0.782672225697195,0.93616930364486,"TMCO1"
"ENSG00000143184",0.195812391952255,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA,"XCL1"
"ENSG00000143185",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA,"XCL2"
"ENSG00000143190",362.397591910391,-0.0728346290024422,0.272871136253449,-0.266919506410498,0.78953113741427,0.938604364771362,"POU2F1"
"ENSG00000143194",0.42900466599975,-0.551269829713606,3.16275387901344,-0.174300578167519,0.86162924488735,NA,"MAEL"
"ENSG00000143195",2.86299896213763,-0.728407875799396,0.949924961911192,-0.766805700456469,0.443197046615552,NA,"ILDR2"
"ENSG00000143196",1733.2670454545,0.854872288915635,0.892819076966055,0.957497785352695,0.338316063683709,0.662211632075838,"DPT"
"ENSG00000143198",1422.12784633922,0.00440481394377492,0.10489176046221,0.0419938985137148,0.966503562108868,0.992811195020187,"MGST3"
"ENSG00000143199",3.72914016516741,1.058487242159,1.00885996261028,1.04919144518364,0.294090015182369,NA,"ADCY10"
"ENSG00000143207",527.508319613269,-0.0413095285773488,0.147901507921366,-0.279304309725574,0.78001129916675,0.935691280246443,"COP1"
"ENSG00000143217",4.4483831510526,-0.438311608458172,0.812697170664017,-0.53932956121903,0.589659474823402,NA,"NECTIN4"
"ENSG00000143222",1001.64789043688,-0.033806553284236,0.080154204327585,-0.42176893361789,0.673193683449526,0.890376152213712,"UFC1"
"ENSG00000143224",163.812399304115,0.200930648750374,0.300323530029632,0.669047306185263,0.503465301767609,0.788265607730613,"PPOX"
"ENSG00000143226",35.3528932544404,-0.686873435577288,0.475630447472735,-1.44413260174363,0.148701679002897,0.421496140888895,"FCGR2A"
"ENSG00000143228",12.5611839678958,-0.106004846993478,0.509747523139258,-0.207955590133428,0.83526364318447,0.956833951513534,"NUF2"
"ENSG00000143248",129.795742401581,-0.219858269735111,0.249490508312103,-0.881228994331428,0.378193889045119,0.69620836878095,"RGS5"
"ENSG00000143252",2191.74130602874,0.141410707669706,0.156576711570125,0.903140104627714,0.366451541463973,0.686184671249863,"SDHC"
"ENSG00000143256",297.053510472264,0.114302179252015,0.196280285935659,0.582341617789795,0.560336597957244,0.826021402836513,"PFDN2"
"ENSG00000143257",7.70504226129755,0.655633908160757,0.760693339871839,0.86188990200863,0.388748106319829,0.70606841264165,"NR1I3"
"ENSG00000143258",361.938500070374,-0.315141608318846,0.194230904016844,-1.62251012481267,0.104694166992981,0.341377932004459,"USP21"
"ENSG00000143278",0,NA,NA,NA,NA,NA,"F13B"
"ENSG00000143294",710.648720666484,-0.13263562658509,0.165745077794687,-0.800238706028959,0.423572508132332,0.733769565735922,"PRCC"
"ENSG00000143297",25.1672128538887,0.160012849907979,0.485035923688318,0.329898966433675,0.741476304490644,0.921120014100575,"FCRL5"
"ENSG00000143303",298.058789919215,0.222332940636825,0.17074791870176,1.3021121564894,0.192878048095348,0.486979222530216,"RRNAD1"
"ENSG00000143314",449.966619061962,0.142627977807092,0.182887194131598,0.779868587761606,0.435468229701126,0.741843565918758,"MRPL24"
"ENSG00000143315",282.492739066001,-0.0604829643155125,0.129075123369975,-0.468587305875718,0.639364652610028,0.872548997637931,"PIGM"
"ENSG00000143318",4.77418037623573,0.716007047493117,1.03668300962523,0.690671151012652,0.489772222842452,NA,"CASQ1"
"ENSG00000143319",405.388958626207,-0.0866479866163605,0.15488655526501,-0.559428715217445,0.575869168553177,0.835215424099625,"ISG20L2"
"ENSG00000143320",1513.74032144022,-1.70763401442763,0.187609933893651,-9.10204475310789,8.86468939990667e-20,2.26302856537617e-17,"CRABP2"
"ENSG00000143321",3318.11838284696,-0.147806253425934,0.0896584671619812,-1.64854762862386,0.0992403454767643,0.329733125751335,"HDGF"
"ENSG00000143322",1187.01226451479,0.664846763113425,0.161514283515135,4.11633416341858,3.84946077729134e-05,0.000734112280892714,"ABL2"
"ENSG00000143324",1038.81910467797,-0.149742243820136,0.169670184177363,-0.882548955470009,0.377480018152112,0.695825019774707,"XPR1"
"ENSG00000143333",16.5871368110533,0.717552251601778,0.451105795680306,1.59065181266325,0.111687957099678,0.354225480976951,"RGS16"
"ENSG00000143337",3834.78927312402,0.0414323872118993,0.149330957721866,0.277453435268717,0.781431956001212,0.936077025798264,"TOR1AIP1"
"ENSG00000143340",2.06037725334372,0.00638432240882567,1.18240600758799,0.00539943333157546,0.995691896440651,NA,"FAM163A"
"ENSG00000143341",1792.69223517112,-0.409941348291676,0.297743825386163,-1.37682569154876,0.168566145690139,0.451089737293594,"HMCN1"
"ENSG00000143344",1081.29606808733,-1.06616752062771,0.15127022860195,-7.04809882606315,1.8137880834036e-12,1.84627555350507e-10,"RGL1"
"ENSG00000143353",238.828046589384,0.400487156069091,0.135965949249944,2.94549597364912,0.00322437344308884,0.0287299712383367,"LYPLAL1"
"ENSG00000143355",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA,"LHX9"
"ENSG00000143363",284.906578846202,-0.124443892602724,0.151515383611931,-0.821328433035264,0.411459216285745,0.724678422381911,"PRUNE1"
"ENSG00000143365",1.08095768031392,1.00878372670812,1.68707587571133,0.597948047999195,0.549874598493145,NA,"RORC"
"ENSG00000143367",220.643364794562,-0.288735588125837,0.415342668224301,-0.695174395060969,0.486946016605281,0.776709185164499,"TUFT1"
"ENSG00000143368",966.619092094896,0.215574842112971,0.120047909215922,1.79574008011445,0.0725358643460632,0.269948356113313,"SF3B4"
"ENSG00000143369",4624.62786038461,-0.0684179183196154,0.294145383131048,-0.232598987586808,0.816072813541489,0.948787136597569,"ECM1"
"ENSG00000143373",560.290625570229,-0.235463691586706,0.141110071985669,-1.6686526218385,0.0951862437066907,0.321816345918585,"ZNF687"
"ENSG00000143374",306.456965733416,-0.0146679792011416,0.183296766611291,-0.0800231202782059,0.936218867613063,0.985344038096411,"TARS2"
"ENSG00000143375",4.32076153790847,1.04377172416136,1.03414041441478,1.00931334818013,0.312824380513016,NA,"CGN"
"ENSG00000143376",822.717197599971,0.13217344279206,0.110012209481912,1.20144339809657,0.229579250273576,0.538082640942862,"SNX27"
"ENSG00000143379",618.031095770907,-0.0202910942878415,0.156241600907544,-0.129869984498231,0.896669292033867,0.973793523567755,"SETDB1"
"ENSG00000143382",3656.86239442918,0.895259251598984,0.305565528399639,2.92984374346082,0.00339132490488025,0.0298373514470399,"ADAMTSL4"
"ENSG00000143384",5989.4705969563,0.595679399521805,0.11490948807775,5.18390090745817,2.17292412694438e-07,7.76603082969921e-06,"MCL1"
"ENSG00000143387",32770.9118334858,-0.0623823012035418,0.259719748388902,-0.240190827191667,0.810182324412655,0.946409233260367,"CTSK"
"ENSG00000143390",674.935151207909,-0.400231225043986,0.210737148072834,-1.89919636240716,0.0575386628485888,0.23284229037731,"RFX5"
"ENSG00000143393",1850.61853131487,-0.258545944652468,0.117387140054242,-2.20250654827265,0.0276295470878132,0.140178550729747,"PI4KB"
"ENSG00000143398",1265.15809566702,0.420084293607872,0.172751750195522,2.43172235958488,0.0150272212843363,0.0917202276720987,"PIP5K1A"
"ENSG00000143401",577.194664801257,-0.203629467050088,0.145123807284545,-1.40314308768672,0.160574174691577,0.440251355534373,"ANP32E"
"ENSG00000143409",484.926801759877,-0.329447340281886,0.194473939478234,-1.69404363980994,0.0902569907775711,0.310514915868283,"MINDY1"
"ENSG00000143412",65.0991337274717,-0.159154326616673,0.283571840227707,-0.561248699761134,0.574628008054853,0.834525180474269,"ANXA9"
"ENSG00000143416",1369.12209180516,-0.609183980630194,0.217531895704205,-2.80043521276783,0.00510337504613176,0.0409568766801083,"SELENBP1"
"ENSG00000143418",3710.12153004386,0.207285280251145,0.101442113780946,2.04338486773606,0.0410143542526979,0.184100993426218,"CERS2"
"ENSG00000143420",1445.70578956176,-0.108113900146299,0.109955888415398,-0.983247934279426,0.32548542829273,0.649893930036536,"ENSA"
"ENSG00000143429",714.769566404331,-0.224438268417362,0.254595423762683,-0.88154871403568,0.378020899669847,0.696096877649434,NA
"ENSG00000143434",182.924622510139,0.434891444342714,0.284273051998668,1.52983703972317,0.126057070793654,0.381046138386658,"SEMA6C"
"ENSG00000143436",456.341963646478,-0.0746890851594922,0.11026368487387,-0.67736794072254,0.49817253389533,0.784885272593905,"MRPL9"
"ENSG00000143437",1969.49284702924,-0.0652400500611323,0.110792158192331,-0.58885079165872,0.555961370204705,0.823117621007297,"ARNT"
"ENSG00000143442",1262.42032117916,-0.224368092841834,0.150938071398315,-1.4864910540015,0.137149281393534,0.400103735289716,"POGZ"
"ENSG00000143443",123.188846999241,-0.565444136314193,0.269255880691887,-2.10002520599072,0.035726623884092,0.167372936768963,"C1orf56"
"ENSG00000143450",18.259965676764,-0.0608143588629686,0.421692659332363,-0.144214886166745,0.885330786363546,0.970754344463467,"OAZ3"
"ENSG00000143452",0.515193288030532,-0.5486987185509,3.07952434750006,-0.17817645085233,0.858584403286758,NA,"HORMAD1"
"ENSG00000143457",569.123288754621,-0.102811358699904,0.11661944923891,-0.881597018086422,0.37799476824227,0.696096877649434,"GOLPH3L"
"ENSG00000143458",382.259215304378,0.166411994884344,0.161743736898629,1.02886206338018,0.303544497406589,0.625564601715809,"GABPB2"
"ENSG00000143469",219.381183504774,-0.637166437523908,0.373770326166833,-1.70470043477852,0.0882503087331605,0.305914866609729,"SYT14"
"ENSG00000143473",3.10040609529412,-1.13727903454006,0.978060416088823,-1.1627901669796,0.244914647639397,NA,"KCNH1"
"ENSG00000143476",18.6397764775781,-0.470909214819357,0.489196766055806,-0.962617186977965,0.33573966919731,0.659465205141712,"DTL"
"ENSG00000143479",233.704208799363,-0.0292323090300809,0.172236284125339,-0.169722130145401,0.86522866922942,0.965673830617109,"DYRK3"
"ENSG00000143486",1334.71367328654,-0.105545516536053,0.138695543073342,-0.760987081468365,0.44666478340156,0.750492030030013,"EIF2D"
"ENSG00000143493",317.12377506786,-0.507572812827079,0.178872870847454,-2.83761763548787,0.00454515948549203,0.0373767709189818,"INTS7"
"ENSG00000143494",21.6614047968105,-0.741681976283484,0.410303240483121,-1.8076434770785,0.0706620069335665,0.265709298158118,"VASH2"
"ENSG00000143498",92.9577579126351,-0.657957564140153,0.218781715894419,-3.00736997810947,0.00263518826878284,0.0244495442723759,"TAF1A"
"ENSG00000143499",342.077834226164,0.327900021926255,0.148040508621464,2.21493444584609,0.0267645643774832,0.13721851733601,"SMYD2"
"ENSG00000143502",0,NA,NA,NA,NA,NA,"SUSD4"
"ENSG00000143507",326.268589069196,-1.28178162693773,0.206817430661707,-6.19764795857249,5.73131532847271e-10,3.62900568613491e-08,"DUSP10"
"ENSG00000143512",10.2246314645035,-1.09948038201482,0.712925564025115,-1.54220922561291,0.123022758930947,0.376494187293773,"HHIPL2"
"ENSG00000143514",1103.1730835137,0.198315175391289,0.145140629564266,1.3663656826256,0.171824214441202,0.456866023473744,"TP53BP2"
"ENSG00000143515",8702.19714801597,0.0671406001482053,0.192814335220977,0.348213736656344,0.727679672229,0.914236092311749,"ATP8B2"
"ENSG00000143520",4.20542514812239,-0.589335473485979,0.840479125304789,-0.701189899597166,0.483184512352159,NA,"FLG2"
"ENSG00000143536",0,NA,NA,NA,NA,NA,"CRNN"
"ENSG00000143537",1459.59338902377,0.0333752387978362,0.135044832628485,0.24714191685996,0.804798394700451,0.944308532847709,"ADAM15"
"ENSG00000143543",1328.06571844129,0.097126891881149,0.155353436180611,0.62519950809605,0.531840124721581,0.804463993191705,"JTB"
"ENSG00000143545",4838.70024369676,0.114270002654426,0.0875919989108567,1.30457124024216,0.192038886633643,0.486132906730394,"RAB13"
"ENSG00000143546",0,NA,NA,NA,NA,NA,"S100A8"
"ENSG00000143549",4118.93856367718,0.309348287187019,0.136239346507282,2.27062368631138,0.0231697683286043,0.124171737430504,"TPM3"
"ENSG00000143552",1.17330794321109,-1.67785644750337,1.8897316918427,-0.887880779449319,0.374604884675309,NA,"NUP210L"
"ENSG00000143553",502.1447575927,-0.0893735860885327,0.0981168984391584,-0.910888822519728,0.362353955620796,0.682149786044917,"SNAPIN"
"ENSG00000143554",256.414774070087,0.213190017992763,0.247162211848216,0.862551020233158,0.388384369980806,0.705806307615967,"SLC27A3"
"ENSG00000143556",1.24556331119778,1.08828257047741,2.61742675110365,0.415783391080011,0.677568513457785,NA,"S100A7"
"ENSG00000143569",3998.94316595584,0.114397949740094,0.0907124363078981,1.26110547126969,0.207270849653428,0.507445792548959,"UBAP2L"
"ENSG00000143570",2248.07773727612,0.335692446096153,0.0713657712984844,4.70382986112674,2.55326043913011e-06,6.84401460708826e-05,"SLC39A1"
"ENSG00000143575",831.910179038066,-0.0607254778148028,0.104990089382292,-0.578392476585939,0.562999172159952,0.828278397555394,"HAX1"
"ENSG00000143578",129.983380333555,0.110139549229476,0.272804001676391,0.403731428251289,0.686410225970749,0.896721278879665,"CREB3L4"
"ENSG00000143590",23.6545584783607,-0.266551719795856,0.455069017727523,-0.585739106403979,0.558050850069464,0.824414251032098,"EFNA3"
"ENSG00000143595",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA,"AQP10"
"ENSG00000143603",3.71829143481821,-0.486310540030167,1.03897484836467,-0.468067673433686,0.639736195771558,NA,"KCNN3"
"ENSG00000143612",2616.0770359856,0.100064617539538,0.103520921949249,0.966612503592216,0.333737781608337,0.65763677364453,"C1orf43"
"ENSG00000143614",297.459348313873,0.217683560433045,0.382033588373078,0.569802151062343,0.568811896428867,0.831125804512172,"GATAD2B"
"ENSG00000143621",1481.93803914611,-0.136398977429399,0.109374061001408,-1.2470870714734,0.212365572897279,0.514069161485089,"ILF2"
"ENSG00000143622",360.018950151249,-0.252718826942494,0.162671808748535,-1.55355023643438,0.120291737391743,0.371120662281107,"RIT1"
"ENSG00000143624",1214.08125742592,-0.108364198303707,0.0938462178929367,-1.15469968568508,0.24821342829421,0.561683016045176,"INTS3"
"ENSG00000143627",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507721,0.800127083554548,NA,"PKLR"
"ENSG00000143630",46.3234514434758,-0.453886856963582,0.321858782214678,-1.41020497822191,0.158479166296766,0.43716920886071,"HCN3"
"ENSG00000143631",178.686442905491,-0.798400795379205,0.651336224410913,-1.22578902486393,0.220278078357321,0.525394087827495,"FLG"
"ENSG00000143632",1.01113093864593,1.04389459489871,1.91494490657103,0.545130354046552,0.585663867467556,NA,"ACTA1"
"ENSG00000143633",123.192578102927,-0.00326127080583013,0.172165047089161,-0.0189426998160735,0.984886816115812,0.995664941667509,"C1orf131"
"ENSG00000143641",5776.74441367098,0.251049087947366,0.116580669394498,2.15343666536893,0.0312843766205908,0.153164879509578,"GALNT2"
"ENSG00000143643",217.143018828187,0.490113155359744,0.264925149761187,1.85000614627018,0.0643126637358871,0.249400866792884,"TTC13"
"ENSG00000143653",905.551414907002,-0.0603768883946498,0.11987590447219,-0.503661587876957,0.614499205610499,0.858822901194681,"SCCPDH"
"ENSG00000143669",953.82299407941,0.0295056075860237,0.110067554060865,0.268068168115263,0.788646847533302,0.938604364771362,"LYST"
"ENSG00000143674",3.36859705095357,-0.414894192999276,0.962073030444915,-0.431250206449927,0.666286451656507,NA,"MAP3K21"
"ENSG00000143702",1501.0691458001,-0.549703181323521,0.225685346767999,-2.43570612445923,0.0148627539464991,0.0909926424520534,"CEP170"
"ENSG00000143727",968.8803771682,0.0989427774699154,0.109065378715403,0.907187767880938,0.364307511136554,0.684081459615786,"ACP1"
"ENSG00000143740",524.686395522914,-0.451944882575951,0.099686816875211,-4.53364744449309,5.79737640457584e-06,0.000141057798358235,"SNAP47"
"ENSG00000143742",2284.04031657764,-0.0928918957050888,0.120595468457095,-0.770276834557324,0.441135694833033,0.746740909377925,"SRP9"
"ENSG00000143748",279.400176710217,-0.591046572133689,0.156433122107032,-3.77826999917122,0.00015792161082943,0.00246058567169915,"NVL"
"ENSG00000143751",238.45685587478,-0.134704727219991,0.129183585230918,-1.04273872705425,0.297069316414815,0.619262506120321,"SDE2"
"ENSG00000143753",2466.98057402318,0.369699415908998,0.113327645864883,3.26221737941844,0.00110544339234943,0.0120208560372927,"DEGS1"
"ENSG00000143756",906.015517897506,0.104683755880559,0.14618221117887,0.716118295354467,0.473918307777601,0.767266775114471,"FBXO28"
"ENSG00000143761",5783.76268486053,0.327004490579523,0.0954622878492261,3.42548348616992,0.000613706240518983,0.00742155094522312,"ARF1"
"ENSG00000143768",0.374229656804295,-0.551388955609001,3.27909253651612,-0.168152911047404,0.866462984908575,NA,"LEFTY2"
"ENSG00000143771",980.655138847945,0.492285858249871,0.135942245856882,3.62128678356649,0.000293141343469923,0.00408189803205781,"CNIH4"
"ENSG00000143772",1260.434374553,-0.857732642134564,0.277917833592452,-3.0862814057207,0.00202676908800349,0.0197794461422088,"ITPKB"
"ENSG00000143774",2124.40017780705,0.0792172134823354,0.0916042662150173,0.864776464628771,0.387161491256935,0.704405874246094,"GUK1"
"ENSG00000143776",2466.20123990564,0.0364968306184204,0.105505393265342,0.345923838477454,0.729399952862878,0.914664804448325,"CDC42BPA"
"ENSG00000143786",82.9595713890804,-0.878781910934483,0.247096677350937,-3.55642949292435,0.000375929312415317,0.00501748641624526,"CNIH3"
"ENSG00000143793",152.597189947641,0.259722071715138,0.172551609349201,1.50518487016558,0.132276553880359,0.391570737356491,"C1orf35"
"ENSG00000143797",792.132092562546,-0.386211684782347,0.13852714483468,-2.78798559836959,0.00530369014968829,0.041977976711337,"MBOAT2"
"ENSG00000143799",1617.3591577756,-0.00276000332946111,0.129219506081534,-0.0213590301739709,0.982959255288143,0.995341452405371,"PARP1"
"ENSG00000143801",259.937843737589,0.353887061967826,0.175704013009258,2.0141091595283,0.0439980740812046,0.192707250939001,"PSEN2"
"ENSG00000143811",716.421895117449,0.436937040074423,0.108849691654595,4.01413208831979,5.96649289458939e-05,0.00107819219352451,"PYCR2"
"ENSG00000143815",553.303583102597,0.0146365672163382,0.310536612819302,0.0471331450531891,0.962407110751314,0.991356332131362,"LBR"
"ENSG00000143816",125.873450782366,-0.0258972132711677,0.3124728759667,-0.0828782760457185,0.933948327807573,0.984630373778381,"WNT9A"
"ENSG00000143819",2424.48387709975,-0.16621796942001,0.177152000365969,-0.938278817493619,0.348101142637861,0.669998884280124,"EPHX1"
"ENSG00000143839",1.91564211688044,-1.09247756471769,1.63271722702482,-0.66911621108355,0.503421349653939,NA,"REN"
"ENSG00000143842",201.455563772392,0.212574723592084,0.224131032723362,0.948439495455579,0.342905760953892,0.666184421819312,"SOX13"
"ENSG00000143845",288.072074499094,0.221870919010235,0.287083251908558,0.772845220106764,0.439613987671345,0.745475203841306,"ETNK2"
"ENSG00000143847",469.957494284796,-0.575643617393448,0.441315027768518,-1.3043825412068,0.19210318485759,0.486132906730394,"PPFIA4"
"ENSG00000143850",642.91017163034,-0.833528726765074,0.502061755274823,-1.66021155367393,0.096871901174198,0.325530878935359,"PLEKHA6"
"ENSG00000143851",10.4646728369212,0.577892516298301,0.62702004871857,0.921649184072072,0.356711594672599,0.677202311174831,"PTPN7"
"ENSG00000143858",4.95379649675537,-0.324882139218047,0.814893453193733,-0.398680512089976,0.690128629008313,NA,"SYT2"
"ENSG00000143862",524.960724776041,0.260143528472739,0.150648358197491,1.72682617710115,0.0841988857361588,0.296902144111958,"ARL8A"
"ENSG00000143867",890.307678402821,0.0718362170655469,0.29230936085472,0.245754076624492,0.805872608468848,0.944585436599456,"OSR1"
"ENSG00000143869",321.543285730357,1.81393821902522,0.416626129445434,4.35387531127665,1.3375180103844e-05,0.000295542647283768,"GDF7"
"ENSG00000143870",5131.562026748,-0.0460179187430325,0.167099436131249,-0.275392423867233,0.783014764024877,0.936326748840025,"PDIA6"
"ENSG00000143878",3361.81675955872,1.21447718864022,0.174618590386962,6.9550280182018,3.52491974294778e-12,3.29600489685053e-10,"RHOB"
"ENSG00000143882",18.8501621645129,0.242611711160698,0.407500974553098,0.595364738518155,0.551599690461384,0.819493387375371,"ATP6V1C2"
"ENSG00000143889",691.275732991345,-0.29847065612566,0.15313935352284,-1.94901342639627,0.0512938213346745,0.214567458192972,"HNRNPLL"
"ENSG00000143891",522.025378125847,-1.13399573681225,0.140300123818399,-8.08264245211981,6.33782377307921e-16,1.01931219742433e-13,"GALM"
"ENSG00000143919",93.140669031884,-0.107322732879108,0.197089857583711,-0.544537066467381,0.586071948591981,0.841438595715482,"CAMKMT"
"ENSG00000143921",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA,"ABCG8"
"ENSG00000143924",970.065524519597,-0.22739064322166,0.179342025784685,-1.26791610737497,0.204827911294647,0.503630530095063,"EML4"
"ENSG00000143933",6260.53477861562,0.0488639540464308,0.184405511367952,0.264980985025608,0.791024110132084,0.939140924517991,"CALM2"
"ENSG00000143942",13.9816758220591,1.03081539869873,0.467669585002106,2.20415317086333,0.0275135738562419,0.139804676725828,"CHAC2"
"ENSG00000143947",7839.22592659876,0.0621109212016901,0.220688370162198,0.281441750446753,0.778371599421973,0.935267122413417,"RPS27A"
"ENSG00000143951",221.115713749453,-0.15276443592298,0.150309272520837,-1.01633407813748,0.309470325858617,0.631786145060185,"WDPCP"
"ENSG00000143952",622.903183439532,0.0209580652319793,0.153827906950156,0.136243583154064,0.891628721992998,0.971982634237274,"VPS54"
"ENSG00000143954",0,NA,NA,NA,NA,NA,"REG3G"
"ENSG00000143970",1534.05683928509,-0.127155542698435,0.225053644320178,-0.565001038230397,0.572073058000881,0.83302956840005,"ASXL2"
"ENSG00000143971",445.694019450931,0.235235445473127,0.0983617660242846,2.39153336688821,0.0167781588058639,0.100015985201894,"ETAA1"
"ENSG00000143977",420.21279576752,0.141962420059188,0.160415614953602,0.884966342586087,0.376174784516725,0.694765624641994,"SNRPG"
"ENSG00000143994",21.7969191725341,0.201130294685006,0.469576242453368,0.428322978254122,0.668415991809535,0.888227319670682,"ABHD1"
"ENSG00000143995",1830.8548667449,-0.240871345367522,0.180275827860629,-1.33612669111546,0.18150786721421,0.470913216390731,"MEIS1"
"ENSG00000144010",1.38538053413366,3.13389484031569,3.21612736621795,0.974431197356789,0.329842485609134,NA,"TRIM43B"
"ENSG00000144015",1.11041368427208,3.68532900315951,3.42091754562507,1.07729255499671,0.281349587302285,NA,"TRIM43"
"ENSG00000144021",1188.11682424323,-0.0997529956089757,0.0983920430693312,-1.01383193698586,0.310662953202182,0.633312288930714,"CIAO1"
"ENSG00000144026",280.878199111432,-0.353339873070088,0.167655488154681,-2.10753538079286,0.0350711981779751,0.165448055172276,"ZNF514"
"ENSG00000144028",4429.91772486548,-0.194644983006947,0.0792694049091452,-2.45548687075473,0.0140693892032591,0.0877726867944203,"SNRNP200"
"ENSG00000144029",650.068916595207,0.167488369109811,0.146500531010802,1.1432611742374,0.252930169967516,0.567663399886626,"MRPS5"
"ENSG00000144031",64.5897085027279,0.291680478458977,0.292252811197129,0.998041651897865,0.318259161669118,0.641320908200665,"ANKRD53"
"ENSG00000144034",140.514377779883,-0.304634567977539,0.176532042708964,-1.72566160399429,0.0844083094715168,0.297119466235589,"TPRKB"
"ENSG00000144035",0.344138405896194,-0.508649209164191,3.35188994132135,-0.151749973319134,0.87938414054855,NA,"NAT8"
"ENSG00000144036",1500.28450753477,-0.302372449270831,0.103868904302285,-2.91109693802921,0.00360162258047394,0.0312585764720835,"EXOC6B"
"ENSG00000144040",251.143315661096,-0.467010215822522,0.198998096623582,-2.34680745065568,0.0189350371595583,0.108143537868315,"SFXN5"
"ENSG00000144043",3474.96117318426,0.108291614069406,0.131470970959918,0.823692205805807,0.410114469229034,0.723787008516466,"TEX261"
"ENSG00000144045",0.285550895485038,0.695546456598816,3.52545350230414,0.197292761383529,0.843598443602933,NA,"DQX1"
"ENSG00000144048",399.269028776926,0.0368580695346838,0.142144095523189,0.259300742665536,0.795403206436719,0.940691945666722,"DUSP11"
"ENSG00000144057",5.31694077256619,-0.997879063265448,0.820131403137329,-1.2167307085769,0.223706691195789,NA,"ST6GAL2"
"ENSG00000144061",168.818114731353,-0.315923455674655,0.209785298366956,-1.50593706105202,0.132083331472699,0.391397481964295,"NPHP1"
"ENSG00000144063",95.7633615504904,-1.25496096986623,0.497105495340338,-2.52453650508739,0.011585097198444,0.0761434892695445,"MALL"
"ENSG00000144115",514.347385470205,0.231042802085325,0.435194918923376,0.53089498989763,0.595491549804556,0.848559670814439,"THNSL2"
